,sid,timestamp,event,act,div_id,chapter,subchapter
14539,johnme,2022-02-28 19:53:43.381787,parsons,incorrect|13_0-9_0-7_0|2_0-3_0-4_5_0-6_0-8_0-10_0-0_1_0-11_0-12_0-14_15_0|d13-d9-d7-c133,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14540,johnme,2022-02-28 19:53:45.173625,parsonsMove,move|13_0-9_0-7_0|2_0-3_0-4_5_0-6_0-8_0-0_1_0-10_0-11_0-12_0-14_15_0|d13-d9-d7-c133,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14541,johnme,2022-02-28 19:53:46.502607,parsons,incorrect|13_0-9_0-7_0|2_0-3_0-4_5_0-6_0-8_0-0_1_0-10_0-11_0-12_0-14_15_0|d13-d9-d7-c134,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14542,johnme,2022-02-28 19:53:48.311533,parsonsMove,move|13_0-9_0-7_0|2_0-3_0-4_5_0-6_0-0_1_0-8_0-10_0-11_0-12_0-14_15_0|d13-d9-d7-c134,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14543,johnme,2022-02-28 19:53:49.261446,parsons,incorrect|13_0-9_0-7_0|2_0-3_0-4_5_0-6_0-0_1_0-8_0-10_0-11_0-12_0-14_15_0|d13-d9-d7-c135,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14544,johnme,2022-02-28 19:53:51.820569,parsonsMove,move|13_0-9_0-7_0|2_0-3_0-4_5_0-0_1_0-6_0-8_0-10_0-11_0-12_0-14_15_0|d13-d9-d7-c135,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14545,johnme,2022-02-28 19:53:53.121986,parsons,incorrect|13_0-9_0-7_0|2_0-3_0-4_5_0-0_1_0-6_0-8_0-10_0-11_0-12_0-14_15_0|d13-d9-d7-c136,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14546,johnme,2022-02-28 19:53:55.924228,parsonsMove,move|13_0-9_0-7_0|2_0-3_0-0_1_0-4_5_0-6_0-8_0-10_0-11_0-12_0-14_15_0|d13-d9-d7-c136,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14547,johnme,2022-02-28 19:53:57.887578,parsons,incorrect|13_0-9_0-7_0|2_0-3_0-0_1_0-4_5_0-6_0-8_0-10_0-11_0-12_0-14_15_0|d13-d9-d7-c137,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14548,johnme,2022-02-28 19:54:00.102932,parsonsMove,move|13_0-9_0-7_0|2_0-0_1_0-3_0-4_5_0-6_0-8_0-10_0-11_0-12_0-14_15_0|d13-d9-d7-c137,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14549,johnme,2022-02-28 19:54:01.977935,parsons,incorrect|13_0-9_0-7_0|2_0-0_1_0-3_0-4_5_0-6_0-8_0-10_0-11_0-12_0-14_15_0|d13-d9-d7-c138,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14550,johnme,2022-02-28 19:54:04.321873,parsonsMove,move|13_0-9_0-7_0|0_1_0-2_0-3_0-4_5_0-6_0-8_0-10_0-11_0-12_0-14_15_0|d13-d9-d7-c138,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14551,johnme,2022-02-28 19:54:06.057902,parsons,correct|13_0-9_0-7_0|0_1_0-2_0-3_0-4_5_0-6_0-8_0-10_0-11_0-12_0-14_15_0|d13-d9-d7-c0-s,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14552,johnme,2022-02-28 19:54:21.875590,parsonsMove,reset|2_0-0_1_0-6_0-12_0-8_0-11_0-14_15_0-3_0-4_5_0-10_0|-|c0,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14553,johnme,2022-02-28 19:54:26.611071,parsonsMove,move|2_0-6_0-12_0-8_0-11_0-14_15_0-3_0-4_5_0-10_0|0_1_0|c0,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14554,johnme,2022-02-28 19:54:32.790992,parsonsMove,move|6_0-12_0-8_0-11_0-14_15_0-3_0-4_5_0-10_0|0_1_0-2_0|c0,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14555,johnme,2022-02-28 19:54:37.672082,parsonsMove,move|6_0-12_0-8_0-11_0-14_15_0-4_5_0-10_0|0_1_0-2_0-3_0|c0,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14556,johnme,2022-02-28 19:54:45.142489,parsonsMove,move|6_0-12_0-8_0-11_0-14_15_0-10_0|0_1_0-2_0-3_0-4_5_0|c0,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14557,johnme,2022-02-28 19:54:50.328617,parsonsMove,move|12_0-8_0-11_0-14_15_0-10_0|0_1_0-2_0-3_0-4_5_0-6_0|c0,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14558,johnme,2022-02-28 19:54:55.298127,parsonsMove,move|12_0-11_0-14_15_0-10_0|0_1_0-2_0-3_0-4_5_0-6_0-8_0|c0,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14559,johnme,2022-02-28 19:55:02.637822,parsonsMove,move|12_0-11_0-14_15_0|0_1_0-2_0-3_0-4_5_0-6_0-8_0-10_0|c0,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14560,johnme,2022-02-28 19:55:07.364051,parsonsMove,move|12_0-14_15_0|0_1_0-2_0-3_0-4_5_0-6_0-8_0-10_0-11_0|c0,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14561,jamarij,2022-02-28 19:55:11.635865,page,view,Unit1-Getting-Started/topic-1-7-summary.html, , 
14562,johnme,2022-02-28 19:55:14.444795,parsonsMove,move|14_15_0|0_1_0-2_0-3_0-4_5_0-6_0-8_0-10_0-11_0-12_0|c0,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14563,johnme,2022-02-28 19:55:17.573304,parsonsMove,move|-|0_1_0-2_0-3_0-4_5_0-6_0-8_0-10_0-11_0-12_0-14_15_0|c0,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14564,johnme,2022-02-28 19:55:22.162807,parsons,correct|-|0_1_0-2_0-3_0-4_5_0-6_0-8_0-10_0-11_0-12_0-14_15_0|c0-s,2_1_Turtle_L,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14565,johnme,2022-02-28 19:56:15.317502,activecode,edit,TurtleTest2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14566,johnme,2022-02-28 19:56:24.579043,activecode,"slide:2/28/2022, 1:56:24 PM",TurtleTest2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14567,johnme,2022-02-28 19:56:24.613272,activecode,"slide:2/28/2022, 1:56:24 PM",TurtleTest2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14568,johnme,2022-02-28 19:56:27.435851,activecode,run,TurtleTest2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14569,johnme,2022-02-28 19:56:27.511971,unittest,percent:50.00:passed:1:failed:1,TurtleTest2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14570,johnme,2022-02-28 19:56:43.779752,activecode,"slide:2/28/2022, 1:56:43 PM",TurtleTest2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14571,johnme,2022-02-28 19:56:43.783367,activecode,"slide:2/28/2022, 1:56:43 PM",TurtleTest2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14572,johnme,2022-02-28 19:56:46.997940,activecode,run,TurtleTest2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14573,johnme,2022-02-28 19:56:47.068840,unittest,percent:50.00:passed:1:failed:1,TurtleTest2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14574,johnme,2022-02-28 19:56:58.240802,activecode,"slide:2/28/2022, 1:56:58 PM",TurtleTest2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14575,johnme,2022-02-28 19:56:58.274185,activecode,"slide:2/28/2022, 1:56:58 PM",TurtleTest2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14576,johnme,2022-02-28 19:57:00.811406,activecode,run,TurtleTest2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14577,johnme,2022-02-28 19:57:00.895498,unittest,percent:50.00:passed:1:failed:1,TurtleTest2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14578,johnme,2022-02-28 19:57:33.923428,mChoice,answer:0:no,AP2-1-2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14579,johnme,2022-02-28 19:57:37.137033,mChoice,answer:1:no,AP2-1-2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14580,johnme,2022-02-28 19:57:39.065694,mChoice,answer:2:correct,AP2-1-2,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14581,johnme,2022-02-28 19:57:42.956522,mChoice,answer:2:no,AP2-1-1,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14582,johnme,2022-02-28 19:57:44.670444,mChoice,answer:4:no,AP2-1-1,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14583,johnme,2022-02-28 19:57:46.370230,mChoice,answer:3:no,AP2-1-1,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14584,johnme,2022-02-28 19:57:48.216354,mChoice,answer:1:correct,AP2-1-1,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14585,johnme,2022-02-28 19:58:20.504342,activecode,run,challenge2-1-TurtleDraw,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14586,johnme,2022-02-28 19:58:21.215236,unittest,percent:0.00:passed:0:failed:4,challenge2-1-TurtleDraw,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14587,jamarij,2022-02-28 19:59:33.930587,page,view,Unit1-Getting-Started/topic-1-8-practice-mixed-code.html, , 
14588,johnme,2022-02-28 20:00:25.813260,activecode,run,TurtleTest3,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14589,johnme,2022-02-28 20:00:25.922308,unittest,percent:0.00:passed:0:failed:1,TurtleTest3,Unit2-Using-Objects,topic-2-1-objects-intro-turtles
14590,johnme,2022-02-28 20:00:49.000000,assignments,doAssignment,assignment_id=96974, , 
14591,johnme,2022-02-28 20:00:50.179836,page,view,index.html, , 
14592,johnme,2022-02-28 20:01:45.888830,page,view,Unit2-Using-Objects/topic-2-2-constructors.html, , 
14593,johnme,2022-02-28 20:01:58.354039,mChoice,answer:1:no,overload_const_1,Unit2-Using-Objects,topic-2-2-constructors
14594,johnme,2022-02-28 20:02:02.635346,mChoice,answer:2:no,overload_const_1,Unit2-Using-Objects,topic-2-2-constructors
14595,johnme,2022-02-28 20:02:02.671013,mChoice,answer:3:correct,overload_const_1,Unit2-Using-Objects,topic-2-2-constructors
14596,johnme,2022-02-28 20:02:02.677418,mChoice,answer:0:no,const_def_1,Unit2-Using-Objects,topic-2-2-constructors
14597,johnme,2022-02-28 20:02:02.804868,mChoice,answer:1:no,const_def_1,Unit2-Using-Objects,topic-2-2-constructors
14598,johnme,2022-02-28 20:02:04.971683,mChoice,answer:2:correct,const_def_1,Unit2-Using-Objects,topic-2-2-constructors
14599,johnme,2022-02-28 20:02:11.482131,mChoice,answer:0:no,const_turtle,Unit2-Using-Objects,topic-2-2-constructors
14600,johnme,2022-02-28 20:02:14.359677,mChoice,answer:1:no,const_turtle,Unit2-Using-Objects,topic-2-2-constructors
14601,johnme,2022-02-28 20:02:18.408409,mChoice,answer:2:no,const_turtle,Unit2-Using-Objects,topic-2-2-constructors
14602,johnme,2022-02-28 20:02:20.796336,mChoice,answer:3:correct,const_turtle,Unit2-Using-Objects,topic-2-2-constructors
14603,johnme,2022-02-28 20:02:28.697733,activecode,run,TurtleConstructorTest,Unit2-Using-Objects,topic-2-2-constructors
14604,johnme,2022-02-28 20:02:28.781363,unittest,percent:0.00:passed:0:failed:1,TurtleConstructorTest,Unit2-Using-Objects,topic-2-2-constructors
14605,johnme,2022-02-28 20:02:43.011051,mChoice,answer:0:no,TurtleClass1,Unit2-Using-Objects,topic-2-2-constructors
14606,johnme,2022-02-28 20:02:45.598865,mChoice,answer:1:no,TurtleClass1,Unit2-Using-Objects,topic-2-2-constructors
14607,johnme,2022-02-28 20:02:47.901489,mChoice,answer:2:no,TurtleClass1,Unit2-Using-Objects,topic-2-2-constructors
14608,johnme,2022-02-28 20:02:50.088896,mChoice,answer:3:no,TurtleClass1,Unit2-Using-Objects,topic-2-2-constructors
14609,johnme,2022-02-28 20:02:52.001747,mChoice,answer:4:correct,TurtleClass1,Unit2-Using-Objects,topic-2-2-constructors
14610,johnme,2022-02-28 20:02:54.682451,mChoice,answer:3:no,no_arg_constructor,Unit2-Using-Objects,topic-2-2-constructors
14611,johnme,2022-02-28 20:02:57.196782,mChoice,answer:0:no,no_arg_constructor,Unit2-Using-Objects,topic-2-2-constructors
14612,johnme,2022-02-28 20:02:59.456226,mChoice,answer:2:no,no_arg_constructor,Unit2-Using-Objects,topic-2-2-constructors
14613,johnme,2022-02-28 20:03:02.700974,mChoice,answer:1:correct,no_arg_constructor,Unit2-Using-Objects,topic-2-2-constructors
14614,johnme,2022-02-28 20:03:05.816537,clickableArea,,date_constructor,Unit2-Using-Objects,topic-2-2-constructors
14615,johnme,2022-02-28 20:03:18.103954,clickableArea,4;5;6;7;8;9,date_constructor,Unit2-Using-Objects,topic-2-2-constructors
14616,johnme,2022-02-28 20:03:24.058731,clickableArea,4;6,date_constructor,Unit2-Using-Objects,topic-2-2-constructors
14617,johnme,2022-02-28 20:03:27.626316,mChoice,answer:2:no,DateClass1,Unit2-Using-Objects,topic-2-2-constructors
14618,johnme,2022-02-28 20:03:29.726642,mChoice,answer:3:correct,DateClass1,Unit2-Using-Objects,topic-2-2-constructors
14619,johnme,2022-02-28 20:03:34.606332,mChoice,answer:0:no,2_2_formal_parms,Unit2-Using-Objects,topic-2-2-constructors
14620,johnme,2022-02-28 20:03:37.542972,mChoice,answer:1:no,2_2_formal_parms,Unit2-Using-Objects,topic-2-2-constructors
14621,johnme,2022-02-28 20:03:39.849556,mChoice,answer:2:correct,2_2_formal_parms,Unit2-Using-Objects,topic-2-2-constructors
14622,johnme,2022-02-28 20:03:44.003753,mChoice,answer:0:no,2_2_actual_parms,Unit2-Using-Objects,topic-2-2-constructors
14623,johnme,2022-02-28 20:03:46.159376,mChoice,answer:1:no,2_2_actual_parms,Unit2-Using-Objects,topic-2-2-constructors
14624,johnme,2022-02-28 20:03:48.465981,mChoice,answer:2:no,2_2_actual_parms,Unit2-Using-Objects,topic-2-2-constructors
14625,johnme,2022-02-28 20:03:50.930932,mChoice,answer:3:correct,2_2_actual_parms,Unit2-Using-Objects,topic-2-2-constructors
14626,johnme,2022-02-28 20:03:58.476466,ac_error,11,challenge2-2-TurtleConstructorDebug,Unit2-Using-Objects,topic-2-2-constructors
14627,johnme,2022-02-28 20:04:07.020649,activecode,edit,challenge2-2-TurtleConstructorDebug,Unit2-Using-Objects,topic-2-2-constructors
14628,johnme,2022-02-28 20:04:09.239668,activecode,"slide:2/28/2022, 2:04:09 PM",challenge2-2-TurtleConstructorDebug,Unit2-Using-Objects,topic-2-2-constructors
14629,johnme,2022-02-28 20:04:09.272305,activecode,"slide:2/28/2022, 2:04:09 PM",challenge2-2-TurtleConstructorDebug,Unit2-Using-Objects,topic-2-2-constructors
14630,johnme,2022-02-28 20:04:11.796704,ac_error,11,challenge2-2-TurtleConstructorDebug,Unit2-Using-Objects,topic-2-2-constructors
14631,johnme,2022-02-28 20:04:18.679367,activecode,run,challenge2-2-CustomTurtles,Unit2-Using-Objects,topic-2-2-constructors
14632,johnme,2022-02-28 20:04:18.749218,unittest,percent:0.00:passed:0:failed:2,challenge2-2-CustomTurtles,Unit2-Using-Objects,topic-2-2-constructors
14633,johnme,2022-02-28 20:04:24.877378,mChoice,answer:0:no,AP2-2-1,Unit2-Using-Objects,topic-2-2-constructors
14634,johnme,2022-02-28 20:04:27.592014,mChoice,answer:1:no,AP2-2-1,Unit2-Using-Objects,topic-2-2-constructors
14635,johnme,2022-02-28 20:04:29.773505,mChoice,answer:2:correct,AP2-2-1,Unit2-Using-Objects,topic-2-2-constructors
14636,johnme,2022-02-28 20:04:35.088446,mChoice,answer:3:correct,AP2-2-2,Unit2-Using-Objects,topic-2-2-constructors
14637,johnme,2022-02-28 20:05:52.000000,assignments,doAssignment,assignment_id=96238, , 
14638,johnme,2022-02-28 20:05:52.000000,page,viewassignment,(old) Assignment 1.1, , 
14639,johnme,2022-02-28 20:05:53.000000,assignments,doAssignment,assignment_id=96238, , 
14640,johnme,2022-02-28 20:05:53.000000,page,viewassignment,(old) Assignment 1.1, , 
14641,johnme,2022-02-28 20:06:00.000000,assignments,chooseAssignment,no params, , 
14642,johnme,2022-02-28 20:06:12.000000,assignments,doAssignment,assignment_id=96271, , 
14643,johnme,2022-02-28 20:06:13.000000,page,viewassignment,Unit 1 Summary and Practice, , 
14644,johnme,2022-02-28 20:06:28.000000,assignments,student_autograde,no params, , 
14645,johnme,2022-02-28 20:06:29.000000,assignments,doAssignment,assignment_id=96271, , 
14646,johnme,2022-02-28 20:06:29.000000,page,viewassignment,Unit 1 Summary and Practice, , 
14647,johnme,2022-02-28 20:06:31.000000,assignments,update_submit,no params, , 
14648,johnme,2022-02-28 20:06:31.000000,assignments,doAssignment,assignment_id=96271, , 
14649,johnme,2022-02-28 20:06:31.000000,page,viewassignment,Unit 1 Summary and Practice, , 
14650,johnme,2022-02-28 20:06:33.000000,assignments,update_submit,no params, , 
14651,johnme,2022-02-28 20:06:33.000000,assignments,doAssignment,assignment_id=96271, , 
14652,johnme,2022-02-28 20:06:33.000000,page,viewassignment,Unit 1 Summary and Practice, , 
14653,johnme,2022-02-28 20:06:37.000000,assignments,chooseAssignment,no params, , 
14654,johnme,2022-02-28 20:06:42.000000,assignments,doAssignment,assignment_id=97525, , 
14655,johnme,2022-02-28 20:06:42.000000,page,viewassignment,Reading 1.2 - Variables and Data Types, , 
14656,johnme,2022-02-28 20:06:45.480124,page,view,Unit1-Getting-Started/topic-1-3-variables.html, , 
14657,johnme,2022-02-28 20:07:02.113034,activecode,run,lcdv2,Unit1-Getting-Started,topic-1-3-variables
14658,johnme,2022-02-28 20:07:02.187074,unittest,percent:100.00:passed:1:failed:0,lcdv2,Unit1-Getting-Started,topic-1-3-variables
14659,johnme,2022-02-28 20:07:07.843825,activecode,edit,lcdv3,Unit1-Getting-Started,topic-1-3-variables
14660,johnme,2022-02-28 20:07:07.875404,activecode,"slide:2/28/2022, 2:07:07 PM",lcdv3,Unit1-Getting-Started,topic-1-3-variables
14661,johnme,2022-02-28 20:07:07.916725,activecode,"slide:2/28/2022, 2:07:07 PM",lcdv3,Unit1-Getting-Started,topic-1-3-variables
14662,johnme,2022-02-28 20:07:09.153432,ac_error,11,lcdv3,Unit1-Getting-Started,topic-1-3-variables
14663,johnme,2022-02-28 20:07:15.681914,fillb,"[""9""]",fillDecVar2,Unit1-Getting-Started,topic-1-3-variables
14664,johnme,2022-02-28 20:07:19.111096,fillb,"[""0""]",fillDecVar3,Unit1-Getting-Started,topic-1-3-variables
14665,johnme,2022-02-28 20:07:21.912101,parsonsMove,start|5_0-4_0-0_0-1_0-3_0-2_0|-|c0,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14666,johnme,2022-02-28 20:07:22.271897,parsonsMove,move|4_0-0_0-1_0-3_0-2_0|5_0|c0,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14667,johnme,2022-02-28 20:07:26.315700,parsonsMove,move|0_0-1_0-3_0-2_0|5_0-4_0|c0,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14668,johnme,2022-02-28 20:07:27.522961,parsonsMove,move|1_0-3_0-2_0|5_0-4_0-0_0|c0,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14669,johnme,2022-02-28 20:07:28.735444,parsonsMove,move|3_0-2_0|5_0-4_0-1_0-0_0|c0,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14670,johnme,2022-02-28 20:07:30.087041,parsonsMove,move|2_0|3_0-5_0-4_0-1_0-0_0|c0,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14671,johnme,2022-02-28 20:07:31.085916,parsonsMove,move|-|3_0-2_0-5_0-4_0-1_0-0_0|c0,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14672,johnme,2022-02-28 20:07:32.345587,parsons,incorrect|-|3_0-2_0-5_0-4_0-1_0-0_0|c1,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14673,johnme,2022-02-28 20:07:36.320706,parsonsMove,move|-|3_0-2_0-5_0-4_0-0_0-1_0|c1,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14674,johnme,2022-02-28 20:07:37.370122,parsons,incorrect|-|3_0-2_0-5_0-4_0-0_0-1_0|c2,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14675,johnme,2022-02-28 20:07:39.104277,parsonsMove,move|-|3_0-2_0-5_0-0_0-4_0-1_0|c2,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14676,johnme,2022-02-28 20:07:41.778401,parsons,incorrect|-|3_0-2_0-5_0-0_0-4_0-1_0|c3,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14677,johnme,2022-02-28 20:07:43.922801,parsonsMove,move|-|3_0-2_0-5_0-0_0-4_0-1_0|c3,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14678,johnme,2022-02-28 20:07:45.839635,parsonsMove,move|-|3_0-2_0-0_0-5_0-4_0-1_0|c3,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14679,johnme,2022-02-28 20:07:47.018060,parsons,incorrect|-|3_0-2_0-0_0-5_0-4_0-1_0|c4,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14680,johnme,2022-02-28 20:07:48.751653,parsonsMove,move|-|3_0-0_0-2_0-5_0-4_0-1_0|c4,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14681,johnme,2022-02-28 20:07:49.858694,parsons,incorrect|-|3_0-0_0-2_0-5_0-4_0-1_0|c5,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14682,johnme,2022-02-28 20:07:52.500356,parsonsMove,move|-|3_0-0_0-2_0-5_0-1_0-4_0|c5,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14683,johnme,2022-02-28 20:07:53.381100,parsons,incorrect|-|3_0-0_0-2_0-5_0-1_0-4_0|c6,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14684,johnme,2022-02-28 20:07:55.684723,parsonsMove,move|-|3_0-0_0-2_0-1_0-5_0-4_0|c6,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14685,johnme,2022-02-28 20:07:56.494323,parsons,incorrect|-|3_0-0_0-2_0-1_0-5_0-4_0|c7,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14686,johnme,2022-02-28 20:07:58.156539,parsonsMove,move|-|3_0-0_0-1_0-2_0-5_0-4_0|c7,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14687,johnme,2022-02-28 20:07:59.021741,parsons,incorrect|-|3_0-0_0-1_0-2_0-5_0-4_0|c8,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14688,johnme,2022-02-28 20:08:00.464639,parsonsMove,move|-|3_0-1_0-0_0-2_0-5_0-4_0|c8,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14689,johnme,2022-02-28 20:08:01.371167,parsons,incorrect|-|3_0-1_0-0_0-2_0-5_0-4_0|c9,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14690,johnme,2022-02-28 20:08:02.830911,parsonsMove,move|-|1_0-3_0-0_0-2_0-5_0-4_0|c9,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14691,johnme,2022-02-28 20:08:03.722092,parsons,incorrect|-|1_0-3_0-0_0-2_0-5_0-4_0|c10,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14692,johnme,2022-02-28 20:08:05.880139,parsonsMove,move|-|1_0-3_0-0_0-2_0-4_0-5_0|c10,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14693,johnme,2022-02-28 20:08:06.857640,parsons,incorrect|-|1_0-3_0-0_0-2_0-4_0-5_0|c11,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14694,johnme,2022-02-28 20:08:08.733444,parsonsMove,move|-|1_0-3_0-0_0-2_0-5_0-4_0|c11,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14695,johnme,2022-02-28 20:08:09.601343,parsons,incorrect|-|1_0-3_0-0_0-2_0-5_0-4_0|c12,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14696,johnme,2022-02-28 20:08:11.392680,parsonsMove,move|-|1_0-3_0-0_0-5_0-2_0-4_0|c12,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14697,johnme,2022-02-28 20:08:12.217016,parsons,incorrect|-|1_0-3_0-0_0-5_0-2_0-4_0|c13,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14698,johnme,2022-02-28 20:08:13.752682,parsonsMove,move|-|1_0-3_0-5_0-0_0-2_0-4_0|c13,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14699,johnme,2022-02-28 20:08:14.786612,parsons,incorrect|-|1_0-3_0-5_0-0_0-2_0-4_0|c14,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14700,johnme,2022-02-28 20:08:16.199865,parsonsMove,move|-|5_0-1_0-3_0-0_0-2_0-4_0|c14,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14701,johnme,2022-02-28 20:08:17.412030,parsons,incorrect|-|5_0-1_0-3_0-0_0-2_0-4_0|c15,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14702,johnme,2022-02-28 20:08:18.813168,parsonsMove,move|-|1_0-5_0-3_0-0_0-2_0-4_0|c15,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14703,johnme,2022-02-28 20:08:20.128026,parsons,incorrect|-|1_0-5_0-3_0-0_0-2_0-4_0|c16,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14704,johnme,2022-02-28 20:08:24.601672,parsonsMove,move|-|5_0-3_0-0_0-1_0-2_0-4_0|c16,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14705,johnme,2022-02-28 20:08:25.858741,parsons,incorrect|-|5_0-3_0-0_0-1_0-2_0-4_0|c17,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14706,johnme,2022-02-28 20:08:31.761203,parsonsMove,move|-|5_0-3_0-0_0-2_0-4_0-1_0|c17,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14707,johnme,2022-02-28 20:08:32.771159,parsons,incorrect|-|5_0-3_0-0_0-2_0-4_0-1_0|c18,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14708,johnme,2022-02-28 20:08:34.359925,parsonsMove,move|-|5_0-3_0-0_0-2_0-1_0-4_0|c18,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14709,johnme,2022-02-28 20:08:35.540002,parsons,incorrect|-|5_0-3_0-0_0-2_0-1_0-4_0|c19,declareVars1,Unit1-Getting-Started,topic-1-3-variables
14710,johnme,2022-02-28 20:08:37.003315,parsonsMove,move|-|5_0-3_0-0_0-1_0-2_0-4_0|c19,declareVars1,Unit1-Getting-Started,topic-1-3-variables
